title,url,date,source,keyword
Brasileira na Argentina cogita voltar após anúncio de regras mais duras para imigrantes e crise econômica: ‘um país que vê você como fardo’,https://g1.globo.com/pb/paraiba/noticia/2025/05/15/brasileira-na-argentina-cogita-voltar-apos-anuncio-de-regras-mais-duras-para-imigrantes-e-crise-economica-um-pais-que-ve-voce-como-fardo.ghtml,2025-05-15,g1,crise econômica
Suspeito de cárcere de mãe e filha na Grande Curitiba afirma que crise financeira motivou crime: 'Entrei em desespero',https://g1.globo.com/pr/parana/noticia/2025/07/16/suspeito-carcere-mae-filha-grande-curitiba-crise-financeira.ghtml,2025-07-16,g1,crise financeira
"Com tarifaço, setor metal mecânico da 4ª cidade brasileira que mais vendia para os EUA vê risco de desemprego e recessão",https://g1.globo.com/sp/piracicaba-regiao/noticia/2025/08/08/com-tarifaco-setor-metal-mecanico-da-4a-cidade-brasileira-que-mais-vendia-para-os-eua-ve-risco-de-desemprego-e-recessao.ghtml,2025-08-08,g1,recessão brasil
Mercado 'esfriando' e redução de pedidos: entenda reflexos do tarifaço na 4ª cidade brasileira que mais exportava aos EUA,https://g1.globo.com/sp/piracicaba-regiao/noticia/2025/08/15/mercado-esfriando-e-reducao-de-pedidos-entenda-reflexos-de-tarifaco-na-4a-cidade-brasileira-que-mais-exportava-aos-eua.ghtml,2025-08-15,g1,recessão brasil
Evergrande: como crise da gigante imobiliária chinesa pode afetar a economia mundial?,https://g1.globo.com/economia/noticia/2025/08/25/evergrande-como-crise-da-gigante-imobiliaria-chinesa-pode-afetar-a-economia-mundial.ghtml,2025-08-25,g1,crise econômica
"Em vigor há um mês, 'tarifaço' dos EUA provoca demissões em fábricas de calçados em Franca, SP",https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2025/09/06/em-vigor-ha-um-mes-tarifaco-dos-eua-provoca-demissoes-em-fabricas-de-calcados-em-franca-sp.ghtml,2025-09-06,g1,crise econômica
Por que Milei precisou pedir ajuda aos EUA para lidar com crise econômica na Argentina?,https://g1.globo.com/economia/noticia/2025/09/25/por-que-milei-precisou-pedir-ajuda-aos-eua-para-lidar-com-crise-economica-na-argentina.ghtml,2025-09-25,g1,crise econômica
Crise financeira: Corumbá suspende contratações e corta 15% de despesas,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2025/10/02/crise-financeira-corumba-suspende-contratacoes-e-corta-15percent-de-despesas.ghtml,2025-10-02,g1,crise financeira
Milei faz 'show' de rock em lançamento de seu próprio livro em meio a crises política e econômica na Argentina,https://g1.globo.com/mundo/noticia/2025/10/07/milei-faz-show-de-rock-em-lancamento-de-seu-proprio-livro-em-meio-a-crises-politica-e-economica.ghtml,2025-10-07,g1,crise econômica
"Em meio à crise financeira, Azul enfrenta denúncias sobre condições de trabalho e tem saída de pilotos",https://g1.globo.com/sp/campinas-regiao/noticia/2025/10/09/em-meio-a-crise-financeira-azul-enfrenta-denuncias-sobre-condicoes-de-trabalho-e-tem-saida-de-pilotos.ghtml,2025-10-09,g1,crise financeira
"Campinas contrata Bolsa de Valores para licitar transporte público, e edital atrasa de novo",https://g1.globo.com/sp/campinas-regiao/noticia/2025/10/28/campinas-contrata-bolsa-de-valores-para-licitar-transporte-publico-e-edital-atrasa-de-novo.ghtml,2025-10-28,g1,bolsa valores
Mais de 630 km de rodovias em MT vão a leilão na Bolsa de Valores,https://g1.globo.com/mt/mato-grosso/noticia/2025/10/29/mais-de-630-km-de-rodovias-em-mt-vao-a-leilao-na-bolsa-de-valores.ghtml,2025-10-29,g1,bolsa valores
Consórcio vence leilão na Bolsa de Valores e assume concessão de 5 rodovias em MT,https://g1.globo.com/mt/mato-grosso/noticia/2025/10/30/consorcio-vence-leilao-na-bolsa-de-valores-e-assume-concessao-de-5-rodovias-em-mt.ghtml,2025-10-30,g1,bolsa valores
"Amazon não demitiu 14 mil funcionários por crise financeira, mas por 'cultura', diz CEO da empresa",https://g1.globo.com/tecnologia/noticia/2025/10/31/amazon-nao-demitiu-14-mil-funcionarios-por-crise-financeira-mas-por-cultura-diz-ceo-da-empresa.ghtml,2025-10-31,g1,crise financeira
Crise financeira: prefeitura de Campo Grande corta salários e adota jornada de 6h,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2025/10/31/prefeitura-corta-20percent-dos-salarios-do-alto-escalao-e-adota-jornada-de-6h-para-ajuste-financeiro-em-campo-grande.ghtml,2025-10-31,g1,crise financeira
Da crise à retomada: como pequenos negócios sobreviveram à pandemia e alavancaram a economia de MT,https://g1.globo.com/mt/mato-grosso/noticia/2025/11/05/da-crise-a-retomada-como-pequenos-negocios-sobreviveram-a-pandemia-e-alavancaram-a-economia-de-mt.ghtml,2025-11-05,g1,crise econômica
Prefeitura de Petrópolis decreta novas medidas de contenção de gastos para enfrentar crise financeira,https://g1.globo.com/rj/regiao-serrana/noticia/2025/11/10/prefeitura-de-petropolis-decreta-novas-medidas-de-contencao-de-gastos-para-enfrentar-crise-financeira.ghtml,2025-11-10,g1,crise financeira
Crise financeira nos Correios se agrava e obriga governo federal a bloquear gastos de ministérios,https://g1.globo.com/jornal-nacional/noticia/2025/11/24/crise-financeira-nos-correios-se-agrava-e-obriga-governo-federal-a-bloquear-gastos-de-ministerios.ghtml,2025-11-24,g1,crise financeira
Moody’s mantém classificação do Brasil estável e diz que avanço depende de controle de gastos,https://g1.globo.com/economia/noticia/2025/11/26/moodys-classificacao-brasil.ghtml,2025-11-26,g1,recessão brasil
Prefeito de Sorocaba cita crise financeira e promete rigor na gestão: ‘Vamos ter que enxugar as contas’,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2025/11/28/prefeito-de-sorocaba-cita-crise-financeira-e-promete-rigor-na-gestao-vamos-ter-que-enxugar-as-contas.ghtml,2025-11-28,g1,crise financeira
"Quanto ganham os brasileiros? Renda varia mais que o dobro entre estados, aponta IBGE",https://g1.globo.com/trabalho-e-carreira/noticia/2025/12/03/rendimento-ibge.ghtml,2025-12-03,g1,recessão brasil
"Pretos e pardos ganham 30% a menos que brancos em MT, aponta IBGE",https://g1.globo.com/mt/mato-grosso/noticia/2025/12/03/pretos-e-pardos-ganham-30percent-a-menos-que-brancos-em-mt-aponta-ibge.ghtml,2025-12-03,g1,recessão brasil
Prefeitura de Araraquara suspende pagamento de horas extras de servidores por crise financeira,https://g1.globo.com/sp/sao-carlos-regiao/noticia/2025/12/04/prefeitura-de-araraquara-suspende-pagamento-de-horas-extras-de-servidores-por-crise-financeira.ghtml,2025-12-04,g1,crise financeira
Brasil do 'pleno emprego' vê economia desacelerar: por que isso é considerado positivo por alguns economistas,https://g1.globo.com/economia/noticia/2025/12/04/brasil-do-pleno-emprego-ve-economia-desacelerar-por-que-isso-e-considerado-positivo-por-alguns-economistas.ghtml,2025-12-04,g1,recessão brasil
"Consumo das famílias desacelera no terceiro trimestre de 2025, diz IBGE",https://g1.globo.com/jornal-nacional/noticia/2025/12/04/consumo-das-familias-desacelera-no-terceiro-trimestre-de-2025-diz-ibge.ghtml,2025-12-04,g1,recessão brasil
"Dólar sobe e fecha a R$ 5,46 com Superquarta, IPCA e cenário político; Ibovespa avança",https://g1.globo.com/economia/noticia/2025/12/10/dolar-ibovespa.ghtml,2025-12-10,g1,ibovespa
"Dólar sobe e fecha a R$ 5,41 de olho em discursos de dirigentes do Fed; Ibovespa avança",https://g1.globo.com/economia/noticia/2025/12/12/dolar-ibovespa.ghtml,2025-12-12,g1,ibovespa
"Venezuelanos que chegam ao Brasil temem conflito com os EUA, mas preocupação ainda é 'pão de cada dia'",https://g1.globo.com/rr/roraima/noticia/2025/12/13/venezuelanos-que-chegam-ao-brasil-temem-conflito-com-os-eua-mas-preocupacao-ainda-e-pao-de-cada-dia.ghtml,2025-12-13,g1,crise econômica
SpaceX define valor de mercado em US$ 800 bilhões antes de lançar ações da bolsa,https://g1.globo.com/economia/noticia/2025/12/13/spacex-valor-de-mercado-bolsa-valores.ghtml,2025-12-13,g1,bolsa valores
"Ibovespa despenca 2,4%, abaixo dos 160 mil pontos, com pesquisa Quaest e desemprego nos EUA; dólar sobe",https://g1.globo.com/economia/noticia/2025/12/16/dolar-ibovespa.ghtml,2025-12-16,g1,ibovespa
"Dólar sobe e fecha a R$ 5,52 com foco nos EUA e incertezas políticas no Brasil; Ibovespa recua",https://g1.globo.com/economia/noticia/2025/12/17/dolar-ibovespa.ghtml,2025-12-17,g1,ibovespa
Motorista é flagrado com R$ 1 milhão em bolsas e valor é apreendido,https://g1.globo.com/go/goias/noticia/2025/12/18/motorista-e-flagrado-com-r-1-milhao-em-bolsas-e-valor-e-apreendido.ghtml,2025-12-18,g1,bolsa valores
Ibovespa fecha em alta com inflação menor nos EUA e política no Brasil; dólar fecha estável,https://g1.globo.com/economia/noticia/2025/12/18/dolar-ibovespa.ghtml,2025-12-18,g1,ibovespa
"Dólar sobe e fecha a R$ 5,52 com Orçamento 2026, cenário político e dados dos EUA; Ibovespa avança",https://g1.globo.com/economia/noticia/2025/12/19/dolar-ibovespa.ghtml,2025-12-19,g1,ibovespa
Como o bloqueio petrolífero 'total e completo' de Trump pode afetar a economia da Venezuela - e se voltar contra os EUA,https://g1.globo.com/economia/noticia/2025/12/20/como-o-bloqueio-petrolifero-total-e-completo-de-trump-pode-afetar-a-economia-da-venezuela-e-se-voltar-contra-os-eua.ghtml,2025-12-20,g1,crise econômica
"Em crise, Cuba abre economia para capital estrangeiro",https://g1.globo.com/economia/noticia/2025/12/21/em-crise-cuba-abre-economia-para-capital-estrangeiro.ghtml,2025-12-21,g1,crise econômica
"Dólar sobe e fecha a R$ 5,58, maior valor em quase 5 meses; Ibovespa recua",https://g1.globo.com/economia/noticia/2025/12/22/dolar-ibovespa.ghtml,2025-12-22,g1,ibovespa
"Recesso muda rotina do Judiciário, Congresso e Executivo; veja o que para e o que segue funcionando em Brasília",https://g1.globo.com/politica/noticia/2025/12/22/recesso-muda-rotina-do-judiciario-congresso-e-executivo-veja-o-que-para-e-o-que-segue-funcionando-em-brasilia.ghtml,2025-12-22,g1,recessão brasil
"Dólar cai a R$ 5,53 com prévia da inflação no Brasil e PIB nos EUA; Ibovespa retoma os 160 mil pontos",https://g1.globo.com/economia/noticia/2025/12/23/dolar-ibovespa.ghtml,2025-12-23,g1,ibovespa
"Dólar sobe e fecha a R$ 5,54 com cenário eleitoral no Brasil e cautela no exterior; Ibovespa avança",https://g1.globo.com/economia/noticia/2025/12/26/dolar-ibovespa.ghtml,2025-12-26,g1,ibovespa
Banco Central apresenta ao TCU histórico da crise financeira do Banco Master,https://g1.globo.com/jornal-nacional/noticia/2025/12/29/banco-central-apresenta-ao-tcu-historico-da-crise-financeira-do-banco-master.ghtml,2025-12-29,g1,crise financeira
REPRISE - Crise mental: o impacto no trabalho - O Assunto #1628,https://g1.globo.com/podcast/o-assunto/noticia/2025/12/29/reprise-crise-mental-o-impacto-no-trabalho-o-assunto-1628.ghtml,2025-12-29,g1,crise econômica
"Oscar para o Brasil, tarifaço de Trump, Conclave e mais: a retrospectiva de 2025 em VÍDEO",https://g1.globo.com/retrospectiva/2025/noticia/2025/12/31/oscar-para-o-brasil-tarifaco-de-trump-conclave-e-mais-a-retrospectiva-de-2025-em-video.ghtml,2025-12-31,g1,recessão brasil
