date,stress_sum,stress_mean,article_count,stress_articles,financial_terms,stress_terms,negative_terms,sources,fsi_raw,fsi_proportion,news_fsi
2004-02-09,0.0,0.0,3,0,1,0,0,folha,0.0,0.0,0.0
2004-02-16,0.0,0.0,5,0,5,0,0,folha,0.0,0.0,0.0
2004-02-23,0.0,0.0,5,0,6,0,0,folha,0.0,0.0,0.0
2004-03-01,1.4142135623730951,0.15713484026367724,9,1,4,6,2,folha,0.15713484026367724,0.1111111111111111,0.06415002990995843
2004-03-08,0.0,0.0,3,0,2,0,0,folha,0.0,0.0,0.0
2004-03-15,0.0,0.0,2,0,0,1,0,folha,0.0,0.0,0.0
2004-03-22,0.0,0.0,1,0,1,0,0,folha,0.0,0.0,0.0
2004-03-29,2.0,0.25,8,1,2,3,1,folha,0.25,0.125,0.10206207261596577
2004-04-05,0.0,0.0,2,0,3,0,0,folha,0.0,0.0,0.0
2004-04-12,0.0,0.0,6,0,3,1,2,folha,0.0,0.0,0.0
2004-04-19,0.0,0.0,4,0,1,0,1,folha,0.0,0.0,0.0
2004-04-26,0.0,0.0,4,0,3,0,1,folha,0.0,0.0,0.0
2004-05-03,2.414213562373095,0.40236892706218247,6,2,2,1,1,folha,0.40236892706218247,0.3333333333333333,0.1642664266089148
2004-05-10,0.0,0.0,6,0,2,0,1,folha,0.0,0.0,0.0
2004-05-17,0.0,0.0,4,0,1,0,0,folha,0.0,0.0,0.0
2004-05-24,0.0,0.0,5,0,3,2,0,folha,0.0,0.0,0.0
2004-05-31,0.0,0.0,2,0,1,0,0,folha,0.0,0.0,0.0
2004-06-07,0.0,0.0,1,0,0,0,1,folha,0.0,0.0,0.0
2004-06-14,1.0,0.09090909090909091,11,1,3,5,3,folha,0.09090909090909091,0.09090909090909091,0.037113480951260276
2004-06-21,0.0,0.0,15,0,2,1,0,folha,0.0,0.0,0.0
2004-06-28,2.414213562373095,0.160947570824873,15,2,14,0,2,folha,0.160947570824873,0.13333333333333333,0.06570657064356591
2004-07-05,4.0,0.2857142857142857,14,3,6,3,5,folha,0.2857142857142857,0.21428571428571427,0.11664236870396087
2004-07-12,0.0,0.0,6,0,0,1,2,folha,0.0,0.0,0.0
2004-07-19,1.0,0.06666666666666667,15,1,8,0,3,folha,0.06666666666666667,0.06666666666666667,0.02721655269759087
2004-07-26,0.0,0.0,9,0,8,0,0,folha,0.0,0.0,0.0
2004-08-02,0.0,0.0,14,0,2,0,3,folha,0.0,0.0,0.0
2004-08-09,1.4142135623730951,0.10878565864408424,13,1,4,2,5,folha,0.10878565864408424,0.07692307692307693,0.04441155916843276
2004-08-16,1.0,0.041666666666666664,24,1,7,4,2,folha,0.041666666666666664,0.041666666666666664,0.017010345435994292
2004-08-23,22.074462777344227,0.5809069151932691,38,14,51,6,16,folha,0.5809069151932691,0.3684210526315789,0.23715425504628837
2004-08-30,15.95883521342926,0.4433009781508128,36,9,45,7,11,folha,0.4433009781508128,0.25,0.18097686649102765
2004-09-06,13.520557554648654,0.2876714373329501,47,9,42,7,12,folha,0.2876714373329501,0.19148936170212766,0.11744137250645918
2004-09-13,23.734716815188612,0.33429178612941707,71,14,59,13,21,folha,0.33429178612941707,0.19718309859154928,0.13647405020344586
2004-09-20,4.242640687119286,0.10878565864408425,39,3,33,2,6,folha,0.10878565864408425,0.07692307692307693,0.044411559168432764
2004-09-27,17.999271042140986,0.3673320620845099,49,13,47,7,17,folha,0.3673320620845099,0.2653061224489796,0.14996268637856677
2004-10-04,13.838394799844435,0.3375218243864496,41,9,43,8,13,folha,0.3375218243864496,0.21951219512195122,0.13779270780001227
2004-10-11,17.570445607413312,0.32537862235950576,54,12,44,9,15,folha,0.32537862235950576,0.2222222222222222,0.1328352663317551
2004-10-18,18.716709977355286,0.35314547127085444,53,12,65,10,11,folha,0.35314547127085444,0.22641509433962265,0.1441710349313816
2004-10-25,26.352379644873594,0.35611323844423776,74,14,76,7,18,folha,0.35611323844423776,0.1891891891891892,0.1453826208064101
2004-11-01,21.827698166887174,0.30316247454009965,72,15,72,7,21,folha,0.30316247454009965,0.20833333333333334,0.12376556196379009
2004-11-08,19.17083909452154,0.30429903324637364,63,13,73,8,20,folha,0.30429903324637364,0.20634920634920634,0.12422956011263826
2004-11-15,18.570445607413312,0.30443353454775923,61,13,65,8,17,folha,0.30443353454775923,0.21311475409836064,0.1242844700389941
2004-11-22,17.949382989376325,0.2458819587585798,73,12,63,8,25,folha,0.2458819587585798,0.1643835616438356,0.10038088931909628
2004-11-29,16.563872897793818,0.21794569602360286,76,11,61,13,15,folha,0.21794569602360286,0.14473684210526316,0.08897595781559263
2004-12-06,22.777810114122516,0.3163584738072572,72,17,52,9,32,folha,0.3163584738072572,0.2361111111111111,0.12915280610556953
2004-12-13,13.816124986991422,0.26068160352814,53,7,47,11,11,folha,0.26068160352814,0.1320754716981132,0.10642281899574169
2004-12-20,12.624973034561048,0.28055495632357885,45,9,42,6,5,folha,0.28055495632357885,0.2,0.11453608130026482
2004-12-27,20.504694452816985,0.3797165639410553,54,12,63,6,15,folha,0.3797165639410553,0.2222222222222222,0.15501863808974797
2005-01-03,0.0,0.0,3,0,0,0,0,folha,0.0,0.0,0.0
2005-01-10,1.0,0.3333333333333333,3,1,3,0,1,folha,0.3333333333333333,0.3333333333333333,0.13608276348795434
2005-01-17,0.0,0.0,3,0,0,1,0,folha,0.0,0.0,0.0
2005-01-24,0.0,0.0,1,0,0,0,0,folha,0.0,0.0,0.0
2005-01-31,0.0,0.0,1,0,0,1,0,folha,0.0,0.0,0.0
2005-02-07,2.414213562373095,1.2071067811865475,2,2,2,1,1,folha,1.2071067811865475,1.0,0.49279927982674443
2005-02-14,2.8284271247461903,0.7071067811865476,4,2,5,0,2,folha,0.7071067811865476,0.5,0.2886751345948129
2005-02-21,0.0,0.0,2,0,1,0,0,folha,0.0,0.0,0.0
2005-02-28,0.0,0.0,3,0,1,0,2,folha,0.0,0.0,0.0
2005-03-07,0.0,0.0,3,0,3,0,0,folha,0.0,0.0,0.0
2005-03-21,1.0,0.5,2,1,1,0,1,folha,0.5,0.5,0.20412414523193154
2005-03-28,0.0,0.0,2,0,3,0,0,folha,0.0,0.0,0.0
2005-04-04,0.0,0.0,3,0,0,1,2,folha,0.0,0.0,0.0
2005-04-11,3.1622776601683795,1.5811388300841898,2,1,3,2,1,folha,1.5811388300841898,0.5,0.6454972243679029
2005-04-18,3.414213562373095,0.5690355937288492,6,3,7,1,3,folha,0.5690355937288492,0.5,0.23230780835289197
2005-04-25,1.4142135623730951,0.47140452079103173,3,1,2,1,0,folha,0.47140452079103173,0.3333333333333333,0.1924500897298753
2005-05-09,0.0,0.0,2,0,1,0,0,folha,0.0,0.0,0.0
2005-05-16,0.0,0.0,1,0,1,0,0,folha,0.0,0.0,0.0
2005-05-23,0.0,0.0,6,0,4,0,0,folha,0.0,0.0,0.0
2005-05-30,0.0,0.0,3,0,3,0,0,folha,0.0,0.0,0.0
2005-06-06,0.0,0.0,1,0,0,0,0,folha,0.0,0.0,0.0
2005-06-13,0.0,0.0,1,0,0,2,0,folha,0.0,0.0,0.0
2005-06-20,0.0,0.0,1,0,0,1,1,folha,0.0,0.0,0.0
2005-06-27,1.0,0.5,2,1,1,0,1,folha,0.5,0.5,0.20412414523193154
2005-07-04,10.115624033326704,1.6859373388877839,6,6,10,3,5,folha,1.6859373388877839,1.0,0.6882810364301323
2005-07-11,10.464101615137753,0.5232050807568877,20,6,34,4,3,folha,0.5232050807568877,0.3,0.2135975797810068
2005-07-18,8.146264369941973,0.45257024277455404,18,5,25,3,4,folha,0.45257024277455404,0.2777777777777778,0.18476102792752716
2005-07-25,16.694378488605643,0.9820222640356261,17,8,19,13,10,folha,0.9820222640356261,0.47058823529411764,0.4009089104899967
2005-08-01,19.048627177541054,0.6568492130186571,29,8,34,12,11,folha,0.6568492130186571,0.27586206896551724,0.26815756830740056
2005-08-08,5.242640687119286,0.20970562748477142,25,3,20,7,3,folha,0.20970562748477142,0.12,0.08561196392130963
2005-08-15,18.50986092169139,0.5970922877964965,31,10,39,11,10,folha,0.5970922877964965,0.3225806451612903,0.2437619057420766
2005-08-22,18.938170905373752,0.6312723635124584,30,10,29,15,11,folha,0.6312723635124584,0.3333333333333333,0.25771586322104345
2005-08-29,6.464101615137754,0.2308607719692055,28,4,28,2,8,folha,0.2308607719692055,0.14285714285714285,0.09424851549159587
2005-09-05,9.974691494688162,0.5249837628783244,19,7,23,4,8,folha,0.5249837628783244,0.3684210526315789,0.21432372371636196
2005-09-12,4.1815405503520555,0.1548718722352613,27,2,21,4,3,folha,0.1548718722352613,0.07407407407407407,0.06322617708098324
2005-09-19,9.87831517751085,0.329277172583695,30,7,36,5,9,folha,0.329277172583695,0.23333333333333334,0.13442684279606787
2005-09-26,15.009967675098245,0.5003322558366082,30,8,36,6,14,folha,0.5003322558366082,0.26666666666666666,0.2042597881092235
2005-10-03,2.8284271247461903,0.11785113019775793,24,2,18,5,6,folha,0.11785113019775793,0.08333333333333333,0.04811252243246882
2005-10-10,14.242640687119286,0.547793872581511,26,7,20,11,7,folha,0.547793872581511,0.2692307692307692,0.2236359120079811
2005-10-17,15.424181237471341,0.5932377399027439,26,9,44,2,9,folha,0.5932377399027439,0.34615384615384615,0.24218829315394103
2005-10-24,12.357023842129925,0.30139082541780304,41,8,32,8,14,folha,0.30139082541780304,0.1951219512195122,0.12304228923831069
2005-10-31,6.5604779323150675,0.1640119483078767,40,5,47,2,6,folha,0.1640119483078767,0.125,0.06695759751233814
2005-11-07,34.47333550950373,0.5386458673359957,64,23,78,11,29,folha,0.5386458673359957,0.359375,0.21990125450534503
2005-11-14,19.892573392123477,0.18591190086096707,107,11,56,20,29,folha,0.18591190086096707,0.102803738317757,0.075898215703377
2005-11-21,23.877586219651835,0.23877586219651836,100,15,81,15,30,folha,0.23877586219651836,0.15,0.09747983754576356
2005-11-28,34.4380641519669,0.2893954970753521,119,21,98,24,41,folha,0.2893954970753521,0.17647058823529413,0.11814521694895239
2005-12-05,39.930864415021986,0.3914790628923724,102,24,91,24,37,folha,0.3914790628923724,0.23529411764705882,0.15982065817820615
2005-12-12,25.68482876242395,0.3210603595302994,80,15,73,18,28,folha,0.3210603595302994,0.1875,0.13107234291395797
2005-12-19,28.27061520005086,0.33655494285774834,84,17,98,14,24,folha,0.33655494285774834,0.20238095238095238,0.13739798006883888
2005-12-26,13.009967675098245,0.21327815860816796,61,7,71,5,14,folha,0.21327815860816796,0.11475409836065574,0.08707044364506521
2006-01-02,0.0,0.0,1,0,1,0,0,folha,0.0,0.0,0.0
2006-01-09,0.0,0.0,1,0,0,0,0,folha,0.0,0.0,0.0
2006-01-23,0.0,0.0,2,0,2,0,0,folha,0.0,0.0,0.0
2006-01-30,1.4142135623730951,1.4142135623730951,1,1,1,0,2,folha,1.4142135623730951,1.0,0.5773502691896258
2006-02-06,0.0,0.0,1,0,0,0,0,folha,0.0,0.0,0.0
2006-02-13,0.0,0.0,2,0,0,0,0,folha,0.0,0.0,0.0
2006-02-20,0.0,0.0,2,0,0,0,0,folha,0.0,0.0,0.0
2006-02-27,0.0,0.0,2,0,1,0,0,folha,0.0,0.0,0.0
2006-03-13,8.59575411272515,1.0744692640906437,8,4,15,3,4,folha,1.0744692640906437,0.5,0.43865024022097027
2006-03-20,14.560477932315067,0.6618399060143212,22,8,44,0,13,folha,0.6618399060143212,0.36363636363636365,0.2701950101911104
2006-03-27,18.984659169786408,0.7301791988379388,26,12,39,3,14,folha,0.7301791988379388,0.46153846153846156,0.29809440965786166
2006-04-03,13.949382989376325,0.6064949125815794,23,8,51,1,10,folha,0.6064949125815794,0.34782608695652173,0.24760051123645985
2006-04-10,7.59575411272515,0.9494692640906438,8,4,13,2,5,folha,0.9494692640906438,0.5,0.38761920391298743
2006-04-17,2.732050807568877,0.5464101615137754,5,2,3,2,2,folha,0.5464101615137754,0.4,0.2230710143300821
2006-04-24,0.0,0.0,4,0,5,0,1,folha,0.0,0.0,0.0
2006-05-01,1.4142135623730951,0.47140452079103173,3,1,7,1,0,folha,0.47140452079103173,0.3333333333333333,0.1924500897298753
2006-05-08,3.732050807568877,0.7464101615137755,5,2,16,0,2,folha,0.7464101615137755,0.4,0.3047206724228547
2006-05-15,4.1815405503520555,0.41815405503520553,10,2,20,1,2,folha,0.41815405503520553,0.2,0.17071067811865476
2006-05-22,7.146264369941973,0.6496603972674521,11,6,13,0,7,folha,0.6496603972674521,0.5454545454545454,0.26522274656651146
2006-05-29,4.732050807568877,0.3943375672974064,12,3,9,5,2,folha,0.3943375672974064,0.25,0.1609876377148447
2006-06-05,11.292528739883945,0.9410440616569954,12,7,12,6,7,folha,0.9410440616569954,0.5833333333333334,0.3841796294226385
2006-06-12,6.82842712474619,0.37935706248589945,18,5,14,7,4,folha,0.37935706248589945,0.2777777777777778,0.15487187223526133
2006-06-19,1.4142135623730951,0.04561979233461597,31,1,7,4,9,folha,0.04561979233461597,0.03225806451612903,0.018624202231923414
2006-06-26,6.242640687119286,0.4459029062228061,14,4,12,4,6,folha,0.4459029062228061,0.2857142857142857,0.18203909917832883
2006-07-03,2.414213562373095,0.09285436778358057,26,2,20,1,6,folha,0.09285436778358057,0.07692307692307693,0.03790763690974957
2006-07-10,5.5604779323150675,0.397176995165362,14,4,12,0,4,folha,0.397176995165362,0.2857142857142857,0.16214682928783303
2006-07-17,4.414213562373095,0.22071067811865475,20,4,15,1,5,folha,0.22071067811865475,0.2,0.09010475702906075
2006-07-24,3.8284271247461903,0.2014961644603258,19,3,16,4,2,folha,0.2014961644603258,0.15789473684210525,0.08226046467595341
2006-07-31,3.414213562373095,0.24387239731236393,14,3,15,0,6,folha,0.24387239731236393,0.21428571428571427,0.09956048929409657
2006-08-07,4.878315177510849,0.3252210118340566,15,2,12,2,4,folha,0.3252210118340566,0.13333333333333333,0.13277092210418137
2006-08-14,5.5604779323150675,0.2926567332797404,19,4,12,1,5,folha,0.2926567332797404,0.21052631578947367,0.11947661105419276
2006-08-21,3.414213562373095,0.24387239731236393,14,3,13,1,4,folha,0.24387239731236393,0.21428571428571427,0.09956048929409657
2006-08-28,2.8284271247461903,0.128564869306645,22,2,17,3,2,folha,0.128564869306645,0.09090909090909091,0.052486388108147805
2006-09-04,8.692130429902463,0.22287513922826827,39,5,23,9,10,folha,0.22287513922826827,0.1282051282051282,0.09098839457683598
2006-09-11,8.009967675098245,0.2355872845617131,34,5,16,3,8,folha,0.2355872845617131,0.14705882352941177,0.09617810617734301
2006-09-18,20.479385947505147,0.40155658720598325,51,11,28,27,13,folha,0.40155658720598325,0.21568627450980393,0.1639347902513458
2006-09-25,16.14213562373095,0.3587141249717989,45,12,30,13,9,folha,0.3587141249717989,0.26666666666666666,0.14644442828497742
2006-10-02,4.0,0.0784313725490196,51,3,38,3,7,folha,0.0784313725490196,0.058823529411764705,0.032019473761871614
2006-10-09,12.136969154856542,0.1811487933560678,67,8,44,10,15,folha,0.1811487933560678,0.11940298507462686,0.07395368520720627
2006-10-16,2.414213562373095,0.06353193585192356,38,2,29,2,5,folha,0.06353193585192356,0.05263157894736842,0.025936804201407603
2006-10-23,15.267220234572108,0.24624548765438883,62,11,53,12,13,folha,0.24624548765438883,0.1774193548387097,0.10052929936934453
2006-10-30,4.146264369941973,0.07973585326811486,52,3,29,5,9,folha,0.07973585326811486,0.057692307692307696,0.03255202578538532
2006-11-06,8.65685424949238,0.15458668302664963,56,6,46,5,11,folha,0.15458668302664963,0.10714285714285714,0.06310974907410878
2006-11-13,5.82842712474619,0.1165685424949238,50,4,34,3,5,folha,0.1165685424949238,0.08,0.047588908195416814
2006-11-20,10.70674230225704,0.15980212391428417,67,7,53,11,13,folha,0.15980212391428417,0.1044776119402985,0.06523894390050092
2006-11-27,15.039186596934142,0.31998269355179026,47,11,45,3,15,folha,0.31998269355179026,0.23404255319148937,0.13063238762054055
2006-12-04,7.974691494688162,0.10776610127956976,74,6,43,10,15,folha,0.10776610127956976,0.08108108108108109,0.04399532661733988
2006-12-11,13.071067811865476,0.19222158546860993,68,9,59,8,10,folha,0.19222158546860993,0.1323529411764706,0.07847413365781335
2006-12-18,24.270615200050855,0.36773659394016445,66,16,52,3,28,folha,0.36773659394016445,0.24242424242424243,0.15012783581707592
2006-12-25,1.4142135623730951,0.03288868749704872,43,1,26,2,5,folha,0.03288868749704872,0.023255813953488372,0.013426750446270367
2007-01-01,0.0,0.0,2,0,0,0,0,folha,0.0,0.0,0.0
2007-01-15,0.0,0.0,1,0,1,0,0,folha,0.0,0.0,0.0
2007-01-22,0.0,0.0,2,0,0,0,0,folha,0.0,0.0,0.0
2007-01-29,1.4142135623730951,0.282842712474619,5,1,7,0,1,folha,0.282842712474619,0.2,0.11547005383792516
2007-02-05,0.0,0.0,1,0,0,0,0,folha,0.0,0.0,0.0
2007-02-12,0.0,0.0,2,0,1,0,0,folha,0.0,0.0,0.0
2007-02-19,0.0,0.0,1,0,1,0,0,folha,0.0,0.0,0.0
2007-02-26,9.70674230225704,0.510881173803002,19,6,13,5,6,folha,0.510881173803002,0.3157894736842105,0.20856636583524726
2007-03-05,2.449489742783178,0.34992710611188255,7,1,4,3,1,folha,0.34992710611188255,0.14285714285714285,0.14285714285714285
2007-03-12,1.4142135623730951,0.20203050891044216,7,1,7,3,1,folha,0.20203050891044216,0.14285714285714285,0.08247860988423227
2007-03-19,0.0,0.0,2,0,2,0,1,folha,0.0,0.0,0.0
2007-03-26,0.0,0.0,2,0,1,0,0,folha,0.0,0.0,0.0
2007-04-02,0.0,0.0,3,0,0,0,0,folha,0.0,0.0,0.0
2007-04-09,14.998750768222418,1.2498958973518681,12,7,15,13,3,folha,1.2498958973518681,0.5833333333333334,0.5102678633516963
2007-04-16,0.0,0.0,1,0,1,0,0,folha,0.0,0.0,0.0
2007-04-30,0.0,0.0,5,0,2,0,0,folha,0.0,0.0,0.0
2007-05-14,0.0,0.0,1,0,0,0,0,folha,0.0,0.0,0.0
2007-05-21,0.0,0.0,1,0,1,0,0,folha,0.0,0.0,0.0
2007-05-28,4.47213595499958,1.4907119849998598,3,2,2,5,3,folha,1.4907119849998598,0.6666666666666666,0.6085806194501846
2007-06-11,0.0,0.0,3,0,1,1,0,folha,0.0,0.0,0.0
2007-07-02,1.0,1.0,1,1,1,0,1,folha,1.0,1.0,0.4082482904638631
2007-07-09,0.0,0.0,1,0,0,0,0,folha,0.0,0.0,0.0
2007-07-16,0.0,0.0,1,0,0,1,1,folha,0.0,0.0,0.0
2007-07-23,2.449489742783178,1.224744871391589,2,1,4,1,0,folha,1.224744871391589,0.5,0.5
2007-07-30,0.0,0.0,2,0,1,0,0,folha,0.0,0.0,0.0
2007-08-06,2.0,1.0,2,1,3,2,0,folha,1.0,0.5,0.4082482904638631
2007-08-13,3.414213562373095,0.5690355937288492,6,2,4,4,0,folha,0.5690355937288492,0.3333333333333333,0.23230780835289197
2007-08-20,4.146264369941973,0.41462643699419727,10,3,10,5,3,folha,0.41462643699419727,0.3,0.16927053408400367
2007-08-27,2.449489742783178,0.4898979485566356,5,1,2,5,0,folha,0.4898979485566356,0.2,0.2
2007-09-03,1.4142135623730951,0.3535533905932738,4,1,2,1,0,folha,0.3535533905932738,0.25,0.14433756729740646
2007-09-10,1.7320508075688772,0.21650635094610965,8,1,3,2,1,folha,0.21650635094610965,0.125,0.08838834764831845
2007-09-17,5.5604779323150675,0.24175991010065512,23,4,11,5,7,folha,0.24175991010065512,0.17391304347826086,0.09869807000128968
2007-09-24,23.702098105000708,0.3386014015000101,70,14,61,15,12,folha,0.3386014015000101,0.2,0.13823344331104725
2007-10-01,22.862974347297257,0.33622021098966554,68,14,89,11,17,folha,0.33622021098966554,0.20588235294117646,0.1372613263559303
2007-10-08,13.384260859804927,0.22685187897974451,59,7,49,16,12,folha,0.22685187897974451,0.11864406779661017,0.09261189178199584
2007-10-15,27.727922061357855,0.5545584412271571,50,17,57,14,16,folha,0.5545584412271571,0.34,0.22639753559329157
2007-10-22,29.084430452442472,0.3777198760057464,77,17,73,14,23,folha,0.3777198760057464,0.22077922077922077,0.1542034936535683
2007-10-29,11.974691494688162,0.21383377669086004,56,8,53,9,11,folha,0.21383377669086004,0.14285714285714285,0.08729727377747505
2007-11-05,25.49207130519607,0.37488340154700106,68,15,75,13,16,folha,0.37488340154700106,0.22058823529411764,0.1530455078048411
2007-11-12,32.64151341927879,0.4945683851405877,66,19,72,12,21,folha,0.4945683851405877,0.2878787878787879,0.20190669775111833
2007-11-19,37.166715171183775,0.47649634834850996,78,25,91,15,25,folha,0.47649634834850996,0.32051282051282054,0.19452881962555257
2007-11-26,26.873051167970285,0.2488245478515767,108,17,104,19,18,folha,0.2488245478515767,0.1574074074074074,0.10158219628584987
2007-12-03,26.909462611709912,0.30235351249112263,89,18,89,11,28,folha,0.30235351249112263,0.20224719101123595,0.12343530459024508
2007-12-10,41.247235207102186,0.4852615906717904,85,24,104,14,21,folha,0.4852615906717904,0.2823529411764706,0.1981072148195333
2007-12-17,24.984659169786408,0.26579424648708944,94,16,99,8,23,folha,0.26579424648708944,0.1702127659574468,0.1085100467434849
2007-12-24,19.287884542627612,0.27554120775182306,70,11,70,11,12,folha,0.27554120775182306,0.15714285714285714,0.11248922701702989
2007-12-31,0.0,0.0,8,0,7,0,0,folha,0.0,0.0,0.0
2008-11-03,24.565801410156983,0.5583136684126587,44,16,93,4,18,folha,0.5583136684126587,0.36363636363636365,0.22793060067207602
2008-11-10,46.308335343869416,0.5322797165962002,87,27,106,25,27,folha,0.5322797165962002,0.3103448275862069,0.21730228434898824
2008-11-17,49.696724949885365,0.67157736418764,74,28,81,27,29,folha,0.67157736418764,0.3783783783783784,0.2741703108438312
2008-11-24,44.12679479351736,0.46449257677386696,95,31,107,15,29,folha,0.46449257677386696,0.3263157894736842,0.18962830040108586
2008-12-01,67.52249460440937,0.6619852412196997,102,44,122,29,47,folha,0.6619852412196997,0.43137254901960786,0.2702543430402504
2008-12-08,44.677305050734184,0.3851491814718464,116,31,143,25,31,folha,0.3851491814718464,0.2672413793103448,0.15723649490943745
2008-12-15,91.22974753483847,0.32582052691013735,280,59,193,79,92,folha,0.32582052691013735,0.21071428571428572,0.13301567310909868
2008-12-22,63.55901519372378,0.2269964828347278,280,45,142,81,80,folha,0.2269964828347278,0.16071428571428573,0.09267092605858725
2008-12-29,28.338288046437583,0.20991324478842655,135,21,75,20,34,folha,0.20991324478842655,0.15555555555555556,0.08569672333059755
2009-08-10,1.4142135623730951,0.06148754619013457,23,1,38,0,2,folha,0.06148754619013457,0.043478260869565216,0.025102185616940255
2009-08-17,0.0,0.0,12,0,3,3,0,folha,0.0,0.0,0.0
2009-08-24,1.4142135623730951,0.128564869306645,11,1,3,3,2,folha,0.128564869306645,0.09090909090909091,0.052486388108147805
2009-08-31,2.0,0.15384615384615385,13,1,11,1,0,folha,0.15384615384615385,0.07692307692307693,0.06280742930213278
2009-09-07,7.656854249492381,0.2126903958192328,36,6,23,17,6,folha,0.2126903958192328,0.16666666666666666,0.08683049049128415
2009-09-14,5.878315177510849,0.20270052336244307,29,3,17,11,8,folha,0.20270052336244307,0.10344827586206896,0.08275214213884771
2009-09-21,1.0,0.0625,16,1,6,5,3,folha,0.0625,0.0625,0.025515518153991442
2009-09-28,7.974691494688162,0.3797472140327696,21,5,17,5,6,folha,0.3797472140327696,0.23809523809523808,0.15503115093729292
2009-10-05,5.414213562373095,0.3867295401695068,14,3,7,4,0,folha,0.3867295401695068,0.21428571428571427,0.157881673646077
2009-10-12,1.7320508075688772,0.15745916432444337,11,1,4,3,2,folha,0.15745916432444337,0.09090909090909091,0.0642824346533225
2009-10-19,4.5604779323150675,0.41458890293773343,11,3,10,1,4,folha,0.41458890293773343,0.2727272727272727,0.16925521086961812
2009-10-26,3.414213562373095,0.1625815982082426,21,2,15,2,4,folha,0.1625815982082426,0.09523809523809523,0.06637365952939771
2009-11-02,4.242640687119286,0.11164843913471804,38,3,54,1,4,folha,0.11164843913471804,0.07894736842105263,0.04558028440970731
2009-11-09,11.899494936611665,0.2586846725350362,46,6,78,4,3,folha,0.2586846725350362,0.13043478260869565,0.10560757533163274
2009-11-16,24.348984679394846,0.3203813773604585,76,15,78,10,20,folha,0.3203813773604585,0.19736842105263158,0.13079514960386499
2009-11-23,46.88342514853906,0.3634374042522408,129,32,149,20,40,folha,0.3634374042522408,0.24806201550387597,0.1483726989766012
2009-11-30,40.91994573785347,0.22733303187696371,180,30,185,21,34,folha,0.22733303187696371,0.16666666666666666,0.09280832162973732
2009-12-07,45.36892002959134,0.20436450463779882,222,30,200,23,42,folha,0.20436450463779882,0.13513513513513514,0.08343145964987558
2009-12-14,36.42345227961233,0.21552338626989542,169,24,193,13,29,folha,0.21552338626989542,0.14201183431952663,0.08798705399966762
2009-12-21,22.727922061357855,0.1942557441141697,117,14,94,13,21,folha,0.1942557441141697,0.11965811965811966,0.07930457544739541
2009-12-28,17.666821924590625,0.14971882986941207,118,12,116,16,16,folha,0.14971882986941207,0.1016949152542373,0.061122456344437436
2010-01-25,1.7320508075688772,0.17320508075688773,10,1,1,0,4,folha,0.17320508075688773,0.1,0.07071067811865477
2010-02-01,0.0,0.0,10,0,3,0,3,folha,0.0,0.0,0.0
2010-02-08,1.4142135623730951,0.3535533905932738,4,1,3,1,1,folha,0.3535533905932738,0.25,0.14433756729740646
2010-02-15,2.449489742783178,0.2721655269759087,9,1,3,3,0,folha,0.2721655269759087,0.1111111111111111,0.11111111111111112
2010-02-22,1.4142135623730951,0.20203050891044216,7,1,5,2,0,folha,0.20203050891044216,0.14285714285714285,0.08247860988423227
2010-03-01,0.0,0.0,10,0,10,0,1,folha,0.0,0.0,0.0
2010-03-08,0.0,0.0,3,0,1,0,0,folha,0.0,0.0,0.0
2010-03-15,2.732050807568877,0.2732050807568877,10,2,4,2,2,folha,0.2732050807568877,0.2,0.11153550716504106
2010-03-22,1.4142135623730951,0.20203050891044216,7,1,2,2,0,folha,0.20203050891044216,0.14285714285714285,0.08247860988423227
2010-03-29,0.0,0.0,2,0,0,0,0,folha,0.0,0.0,0.0
2010-04-05,0.0,0.0,3,0,0,0,0,folha,0.0,0.0,0.0
2010-04-12,2.414213562373095,0.8047378541243649,3,2,2,1,1,folha,0.8047378541243649,0.6666666666666666,0.3285328532178296
2010-04-19,3.449489742783178,0.4927842489690254,7,2,4,3,3,folha,0.4927842489690254,0.2857142857142857,0.2011783272091233
2010-04-26,0.0,0.0,8,0,4,1,2,folha,0.0,0.0,0.0
2010-05-03,0.0,0.0,9,0,1,1,2,folha,0.0,0.0,0.0
2010-05-10,1.0,0.08333333333333333,12,1,3,6,1,folha,0.08333333333333333,0.08333333333333333,0.034020690871988585
2010-05-17,0.0,0.0,8,0,3,1,2,folha,0.0,0.0,0.0
2010-05-24,0.0,0.0,4,0,1,0,0,folha,0.0,0.0,0.0
2010-05-31,3.0,0.6,5,2,2,3,2,folha,0.6,0.4,0.24494897427831783
2010-06-07,0.0,0.0,9,0,0,1,0,folha,0.0,0.0,0.0
2010-06-14,57.563139117061546,0.5814458496672883,99,32,85,84,24,"g1, folha",0.5814458496672883,0.32323232323232326,0.23737427412397877
2010-06-21,0.0,0.0,4,0,2,1,0,folha,0.0,0.0,0.0
2010-06-28,0.0,0.0,11,0,3,2,0,folha,0.0,0.0,0.0
2010-07-05,3.0,0.42857142857142855,7,2,3,4,1,folha,0.42857142857142855,0.2857142857142857,0.1749635530559413
2010-07-12,0.0,0.0,6,0,0,1,1,folha,0.0,0.0,0.0
2010-07-19,1.0,0.125,8,1,5,1,3,folha,0.125,0.125,0.051031036307982884
2010-07-26,0.0,0.0,5,0,4,0,0,folha,0.0,0.0,0.0
2010-08-02,0.0,0.0,9,0,2,2,1,folha,0.0,0.0,0.0
