date,dict_fsi,ml_fsi,news_fsi,combined_fsi
2004-04-19,,,0.0,0.0
2004-04-26,,,0.0,0.0
2004-05-03,,,0.1642664266089148,0.1642664266089148
2004-05-10,,,0.0,0.0
2004-05-17,,,0.0,0.0
2004-05-24,,,0.0,0.0
2004-05-31,,,0.0,0.0
2004-06-07,,,0.0,0.0
2004-06-14,,,0.0371134809512602,0.0371134809512602
2004-06-21,,,0.0,0.0
2004-06-28,,,0.0657065706435659,0.0657065706435659
2004-07-05,,,0.1166423687039608,0.1166423687039608
2004-07-12,,,0.0,0.0
2004-07-19,,,0.0272165526975908,0.0272165526975908
2004-07-26,,,0.0,0.0
2004-08-02,,,0.0,0.0
2004-08-09,,,0.0444115591684327,0.0444115591684327
2004-08-16,,,0.0170103454359942,0.0170103454359942
2004-08-23,,,0.2371542550462883,0.2371542550462883
2004-08-30,,,0.1809768664910276,0.1809768664910276
2004-09-06,,,0.1174413725064591,0.1174413725064591
2004-09-13,,,0.1364740502034458,0.1364740502034458
2004-09-20,,,0.0444115591684327,0.0444115591684327
2004-09-27,,,0.1499626863785667,0.1499626863785667
2004-10-04,,,0.1377927078000122,0.1377927078000122
2004-10-11,,,0.1328352663317551,0.1328352663317551
2004-10-18,,,0.1441710349313816,0.1441710349313816
2004-10-25,,,0.1453826208064101,0.1453826208064101
2004-11-01,,,0.12376556196379,0.12376556196379
2004-11-08,,,0.1242295601126382,0.1242295601126382
2004-11-15,,,0.1242844700389941,0.1242844700389941
2004-11-22,,,0.1003808893190962,0.1003808893190962
2004-11-29,,,0.0889759578155926,0.0889759578155926
2004-12-06,,,0.1291528061055695,0.1291528061055695
2004-12-13,,,0.1064228189957416,0.1064228189957416
2004-12-20,,,0.1145360813002648,0.1145360813002648
2004-12-27,,,0.1550186380897479,0.1550186380897479
2005-01-03,,,0.0,0.0
2005-01-10,,,0.1360827634879543,0.1360827634879543
2005-01-17,,,0.0,0.0
2005-01-24,,,0.0,0.0
2005-01-31,,,0.0,0.0
2005-02-07,,,0.4927992798267444,0.4927992798267444
2005-02-14,,,0.2886751345948129,0.2886751345948129
2005-02-21,,,0.0,0.0
2005-02-28,,,0.0,0.0
2005-03-07,,,0.0,0.0
2005-03-21,,,0.2041241452319315,0.2041241452319315
2005-03-28,,,0.0,0.0
2005-04-04,,,0.0,0.0
2005-04-11,,,0.6454972243679029,0.6454972243679029
2005-04-18,,,0.2323078083528919,0.2323078083528919
2005-04-25,,,0.1924500897298753,0.1924500897298753
2005-05-09,,,0.0,0.0
2005-05-16,,,0.0,0.0
2005-05-23,,,0.0,0.0
2005-05-30,,,0.0,0.0
2005-06-06,,,0.0,0.0
2005-06-13,,,0.0,0.0
2005-06-20,,,0.0,0.0
2005-06-27,,,0.2041241452319315,0.2041241452319315
2005-07-04,,,0.6882810364301323,0.6882810364301323
2005-07-11,,,0.2135975797810068,0.2135975797810068
2005-07-18,,,0.1847610279275271,0.1847610279275271
2005-07-25,,,0.4009089104899967,0.4009089104899967
2005-08-01,,,0.2681575683074005,0.2681575683074005
2005-08-08,,,0.0856119639213096,0.0856119639213096
2005-08-15,,,0.2437619057420766,0.2437619057420766
2005-08-22,,,0.2577158632210434,0.2577158632210434
2005-08-29,,,0.0942485154915958,0.0942485154915958
2005-09-05,,,0.2143237237163619,0.2143237237163619
2005-09-12,,,0.0632261770809832,0.0632261770809832
2005-09-19,,,0.1344268427960678,0.1344268427960678
2005-09-26,,,0.2042597881092235,0.2042597881092235
2005-10-03,,,0.0481125224324688,0.0481125224324688
2005-10-10,,,0.2236359120079811,0.2236359120079811
2005-10-17,,,0.242188293153941,0.242188293153941
2005-10-24,,,0.1230422892383106,0.1230422892383106
2005-10-31,,,0.0669575975123381,0.0669575975123381
2005-11-07,,,0.219901254505345,0.219901254505345
2005-11-14,,,0.075898215703377,0.075898215703377
2005-11-21,,,0.0974798375457635,0.0974798375457635
2005-11-28,,,0.1181452169489523,0.1181452169489523
2005-12-05,,,0.1598206581782061,0.1598206581782061
2005-12-12,,,0.1310723429139579,0.1310723429139579
2005-12-19,,,0.1373979800688388,0.1373979800688388
2005-12-26,,,0.0870704436450652,0.0870704436450652
2006-01-02,,,0.0,0.0
2006-01-09,,,0.0,0.0
2006-01-23,,,0.0,0.0
2006-01-30,,,0.5773502691896258,0.5773502691896258
2006-02-06,,,0.0,0.0
2006-02-13,,,0.0,0.0
2006-02-20,,,0.0,0.0
2006-02-27,,,0.0,0.0
2006-03-13,,,0.4386502402209702,0.4386502402209702
2006-03-20,,,0.2701950101911104,0.2701950101911104
2006-03-27,,,0.2980944096578616,0.2980944096578616
2006-04-03,,,0.2476005112364598,0.2476005112364598
2006-04-10,,,0.3876192039129874,0.3876192039129874
2006-04-17,,,0.2230710143300821,0.2230710143300821
2006-04-24,,,0.0,0.0
2006-05-01,,,0.1924500897298753,0.1924500897298753
2006-05-08,,,0.3047206724228547,0.3047206724228547
2006-05-15,,,0.1707106781186547,0.1707106781186547
2006-05-22,,,0.2652227465665114,0.2652227465665114
2006-05-29,,,0.1609876377148447,0.1609876377148447
2006-06-05,,,0.3841796294226385,0.3841796294226385
2006-06-12,,,0.1548718722352613,0.1548718722352613
2006-06-19,,,0.0186242022319234,0.0186242022319234
2006-06-26,,,0.1820390991783288,0.1820390991783288
2006-07-03,,,0.0379076369097495,0.0379076369097495
2006-07-10,,,0.162146829287833,0.162146829287833
2006-07-17,,,0.0901047570290607,0.0901047570290607
2006-07-24,,,0.0822604646759534,0.0822604646759534
2006-07-31,,,0.0995604892940965,0.0995604892940965
2006-08-07,,,0.1327709221041813,0.1327709221041813
2006-08-14,,,0.1194766110541927,0.1194766110541927
2006-08-21,,,0.0995604892940965,0.0995604892940965
2006-08-28,,,0.0524863881081478,0.0524863881081478
2006-09-04,,,0.0909883945768359,0.0909883945768359
2006-09-11,,,0.096178106177343,0.096178106177343
2006-09-18,,,0.1639347902513458,0.1639347902513458
2006-09-25,,,0.1464444282849774,0.1464444282849774
2006-10-02,,,0.0320194737618716,0.0320194737618716
2006-10-09,,,0.0739536852072062,0.0739536852072062
2006-10-16,,,0.0259368042014076,0.0259368042014076
2006-10-23,,,0.1005292993693445,0.1005292993693445
2006-10-30,,,0.0325520257853853,0.0325520257853853
2006-11-06,,,0.0631097490741087,0.0631097490741087
2006-11-13,,,0.0475889081954168,0.0475889081954168
2006-11-20,,,0.0652389439005009,0.0652389439005009
2006-11-27,,,0.1306323876205405,0.1306323876205405
2006-12-04,,,0.0439953266173398,0.0439953266173398
2006-12-11,,,0.0784741336578133,0.0784741336578133
2006-12-18,,,0.1501278358170759,0.1501278358170759
2006-12-25,,,0.0134267504462703,0.0134267504462703
2007-01-01,,,0.0,0.0
2007-01-15,,,0.0,0.0
2007-01-22,,,0.0,0.0
2007-01-29,,,0.1154700538379251,0.1154700538379251
2007-02-05,,,0.0,0.0
2007-02-12,,,0.0,0.0
2007-02-19,,,0.0,0.0
2007-02-26,,,0.2085663658352472,0.2085663658352472
2007-03-05,,,0.1428571428571428,0.1428571428571428
2007-03-12,,,0.0824786098842322,0.0824786098842322
2007-03-19,,,0.0,0.0
2007-03-26,,,0.0,0.0
2007-04-02,,,0.0,0.0
2007-04-09,,,0.5102678633516963,0.5102678633516963
2007-04-16,,,0.0,0.0
2007-04-30,,,0.0,0.0
2007-05-14,,,0.0,0.0
2007-05-21,,,0.0,0.0
2007-05-28,,,0.6085806194501846,0.6085806194501846
2007-06-11,,,0.0,0.0
2007-07-02,,,0.4082482904638631,0.4082482904638631
2007-07-09,,,0.0,0.0
2007-07-16,,,0.0,0.0
2007-07-23,,,0.5,0.5
2007-07-30,,,0.0,0.0
2007-08-06,,,0.4082482904638631,0.4082482904638631
2007-08-13,,,0.2323078083528919,0.2323078083528919
2007-08-20,,,0.1692705340840036,0.1692705340840036
2007-08-27,,,0.2,0.2
2007-09-03,,,0.1443375672974064,0.1443375672974064
2007-09-10,,,0.0883883476483184,0.0883883476483184
2007-09-17,,,0.0986980700012896,0.0986980700012896
2007-09-24,,,0.1382334433110472,0.1382334433110472
2007-10-01,,,0.1372613263559303,0.1372613263559303
2007-10-08,,,0.0926118917819958,0.0926118917819958
2007-10-15,,,0.2263975355932915,0.2263975355932915
2007-10-22,,,0.1542034936535683,0.1542034936535683
2007-10-29,,,0.087297273777475,0.087297273777475
2007-11-05,,,0.1530455078048411,0.1530455078048411
2007-11-12,,,0.2019066977511183,0.2019066977511183
2007-11-19,,,0.1945288196255525,0.1945288196255525
2007-11-26,,,0.1015821962858498,0.1015821962858498
2007-12-03,,,0.123435304590245,0.123435304590245
2007-12-10,,,0.1981072148195333,0.1981072148195333
2007-12-17,,,0.1085100467434849,0.1085100467434849
2007-12-24,,,0.1124892270170298,0.1124892270170298
2007-12-31,,,0.0,0.0
2008-01-01,0.2982805880887116,,,0.2982805880887116
2008-02-01,0.0149514079242461,,,0.014951407924246101
2008-02-29,,0.7160109814288947,,0.7160109814288949
2008-03-01,0.1669573884874159,,,0.16695738848741587
2008-03-31,,0.7672097649983906,,0.7672097649983906
2008-04-01,0.3413904809369549,,,0.3413904809369549
2008-04-30,,0.6084490811588825,,0.6084490811588825
2008-05-01,0.1619735858460004,,,0.16197358584600038
2008-05-31,,0.4460248631238826,,0.4460248631238827
2008-06-01,0.1370545726389235,,,0.1370545726389235
2008-06-30,,0.18776354142830234,,0.18776354142830237
2008-07-01,0.0760029902815848,,,0.0760029902815848
2008-07-31,,0.3846247551579969,,0.3846247551579969
2008-08-01,0.0872165462247695,,,0.0872165462247695
2008-08-31,,0.26630471981884485,,0.26630471981884485
2008-09-01,0.3531024171442811,,,0.3531024171442811
2008-09-30,,0.04043532117559828,,0.04043532117559828
2008-10-01,0.7450784948916023,,,0.7450784948916023
2008-10-31,,0.19772546361152574,,0.19772546361152576
2008-11-01,0.6491402940443559,,,0.6491402940443559
2008-11-03,,,0.227930600672076,0.227930600672076
2008-11-10,,,0.2173022843489882,0.2173022843489882
2008-11-17,,,0.2741703108438312,0.2741703108438312
2008-11-24,,,0.1896283004010858,0.1896283004010858
2008-11-30,,0.6200241813853439,,0.6200241813853439
2008-12-01,0.4186394218788936,,0.2702543430402504,0.36156823771018465
2008-12-08,,,0.1572364949094374,0.1572364949094374
2008-12-15,,,0.1330156731090986,0.1330156731090986
2008-12-22,,,0.0926709260585872,0.0926709260585872
2008-12-29,,,0.0856967233305975,0.0856967233305975
2008-12-31,,0.7438071043046202,,0.7438071043046202
2009-01-01,0.1083977074507849,,,0.1083977074507849
2009-01-31,,0.8589913962058715,,0.8589913962058715
2009-02-01,0.1943683030152005,,,0.1943683030152005
2009-02-28,,0.9259834169880976,,0.9259834169880977
2009-03-01,0.3538499875404934,,,0.3538499875404934
2009-03-31,,0.92795170412525,,0.92795170412525
2009-04-01,0.2354846748068776,,,0.2354846748068776
2009-04-30,,1.0,,1.0
2009-05-01,0.2080737602790929,,,0.2080737602790929
2009-05-31,,0.716146092238778,,0.716146092238778
2009-06-01,0.1632195365063543,,,0.1632195365063543
2009-06-30,,0.7627519268351186,,0.7627519268351186
2009-07-01,0.1221031647146772,,,0.1221031647146772
2009-07-31,,0.7412306964139086,,0.7412306964139087
2009-08-01,0.1881385497134313,,,0.1881385497134313
2009-08-10,,,0.0251021856169402,0.0251021856169402
2009-08-17,,,0.0,0.0
2009-08-24,,,0.0524863881081478,0.0524863881081478
2009-08-31,,0.8282773095542655,0.0628074293021327,0.5093315261158768
2009-09-01,0.1682033391477697,,,0.1682033391477697
2009-09-07,,,0.0868304904912841,0.0868304904912841
2009-09-14,,,0.0827521421388477,0.0827521421388477
2009-09-21,,,0.0255155181539914,0.0255155181539914
2009-09-28,,,0.1550311509372929,0.1550311509372929
2009-09-30,,0.8000185227459643,,0.8000185227459643
2009-10-01,0.1619735858460004,,,0.16197358584600038
2009-10-05,,,0.157881673646077,0.157881673646077
2009-10-12,,,0.0642824346533225,0.0642824346533225
2009-10-19,,,0.1692552108696181,0.1692552108696181
2009-10-26,,,0.0663736595293977,0.0663736595293977
2009-10-31,,0.799412899095143,,0.799412899095143
2009-11-01,0.1569897832045851,,,0.1569897832045851
2009-11-02,,,0.0455802844097073,0.0455802844097073
2009-11-09,,,0.1056075753316327,0.1056075753316327
2009-11-16,,,0.1307951496038649,0.1307951496038649
2009-11-23,,,0.1483726989766012,0.1483726989766012
2009-11-30,,0.8738478427603605,0.0928083216297373,0.5484147089559342
2009-12-01,0.0224271118863692,,,0.0224271118863692
2009-12-07,,,0.0834314596498755,0.0834314596498755
2009-12-14,,,0.0879870539996676,0.0879870539996676
2009-12-21,,,0.0793045754473954,0.0793045754473954
2009-12-28,,,0.0611224563444374,0.0611224563444374
2009-12-31,,0.9683387177979531,,0.9683387177979531
2010-01-01,0.0548218290555694,,,0.054821829055569406
2010-01-25,,,0.0707106781186547,0.0707106781186547
2010-01-31,,0.9010839488524072,,0.9010839488524072
2010-02-01,0.0099676052828307,,0.0,0.0061339109432804306
2010-02-08,,,0.1443375672974064,0.1443375672974064
2010-02-15,,,0.1111111111111111,0.1111111111111111
2010-02-22,,,0.0824786098842322,0.0824786098842322
2010-02-28,,0.8298494475205963,,0.8298494475205963
2010-03-01,0.1233491153750311,,0.0,0.07590714792309607
2010-03-08,,,0.0,0.0
2010-03-15,,,0.111535507165041,0.111535507165041
2010-03-22,,,0.0824786098842322,0.0824786098842322
2010-03-29,,,0.0,0.0
2010-03-31,,0.6733382093873436,,0.6733382093873436
2010-04-01,0.0398704211313232,,,0.0398704211313232
2010-04-05,,,0.0,0.0
2010-04-12,,,0.3285328532178296,0.3285328532178296
2010-04-19,,,0.2011783272091233,0.2011783272091233
2010-04-26,,,0.0,0.0
2010-04-30,,0.658615901073082,,0.658615901073082
2010-05-01,0.1544978818838774,,,0.1544978818838774
2010-05-03,,,0.0,0.0
2010-05-10,,,0.0340206908719885,0.0340206908719885
2010-05-17,,,0.0,0.0
2010-05-24,,,0.0,0.0
2010-05-31,,0.5399831927633129,0.2449489742783178,0.4170522683945649
2010-06-01,0.2678793919760777,,,0.2678793919760777
2010-06-07,,,0.0,0.0
2010-06-14,,,0.2373742741239787,0.2373742741239787
2010-06-21,,,0.0,0.0
2010-06-28,,,0.0,0.0
2010-06-30,,0.6018576297172987,,0.6018576297172987
2010-07-01,0.0573137303762771,,,0.0573137303762771
2010-07-05,,,0.1749635530559413,0.1749635530559413
2010-07-12,,,0.0,0.0
2010-07-19,,,0.0510310363079828,0.0510310363079828
2010-07-26,,,0.0,0.0
2010-07-31,,0.5583907751008733,,0.5583907751008733
2010-08-01,0.0984301021679541,,,0.0984301021679541
2010-08-02,,,0.0,0.0
2010-08-09,,,0.0314037146510663,0.0314037146510663
2010-08-16,,,0.1767766952966369,0.1767766952966369
2010-08-23,,,0.0,0.0
2010-08-30,,,0.0907218423253028,0.0907218423253028
2010-08-31,,0.5445263664412069,,0.5445263664412069
2010-09-01,0.1009220034886618,,,0.10092200348866182
2010-09-06,,,0.0824786098842322,0.0824786098842322
2010-09-13,,,0.0,0.0
2010-09-20,,,0.0,0.0
2010-09-27,,,0.0,0.0
2010-09-30,,0.6216671679535104,,0.6216671679535104
2010-10-01,0.181908796411662,,,0.181908796411662
2010-10-04,,,0.0,0.0
2010-10-11,,,0.0,0.0
2010-10-18,,,0.0,0.0
2010-10-25,,,0.1461158222092877,0.1461158222092877
2010-10-31,,0.5463691251048775,,0.5463691251048775
2010-11-01,0.1171193620732619,,0.0736280405864602,0.10039193073218433
2010-11-08,,,0.1782864518731355,0.1782864518731355
2010-11-15,,,0.1018180650390787,0.1018180650390787
2010-11-22,,,0.1095776161645488,0.1095776161645488
2010-11-29,,,0.1337511966611443,0.1337511966611443
2010-11-30,,0.6036130219775104,,0.6036130219775104
2010-12-01,0.0,,,0.0
2010-12-06,,,0.1229388889830232,0.1229388889830232
2010-12-13,,,0.0919247573592683,0.0919247573592683
2010-12-20,,,0.0771201412581027,0.0771201412581027
2010-12-27,,,0.0669744326733318,0.0669744326733318
2010-12-31,,0.5128409454039855,,0.5128409454039855
2011-01-01,0.0560677797159232,,,0.05606777971592321
2011-01-31,,0.6178119259964637,,0.6178119259964637
2011-02-01,0.1004236232245203,,,0.1004236232245203
2011-02-28,,0.6173612444397223,,0.6173612444397223
2011-03-01,0.0760029902815848,,,0.0760029902815848
2011-03-31,,0.6010962596998558,,0.6010962596998558
2011-04-01,0.0635434836780463,,,0.0635434836780463
2011-04-30,,0.4519533935337584,,0.4519533935337584
2011-05-01,0.1270869673560927,,,0.1270869673560927
2011-05-31,,0.40296100755643316,,0.40296100755643316
2011-06-01,0.1482681285821081,,,0.1482681285821081
2011-06-13,,,0.3610414023334584,0.3610414023334584
2011-06-30,,0.6246866127185932,,0.6246866127185932
2011-07-01,0.0573137303762771,,,0.0573137303762771
2011-07-31,,0.4712447718276169,,0.471244771827617
2011-08-01,0.0946922501868926,,0.1632993161855452,0.12107958326329744
2011-08-08,,,0.1480272266131899,0.1480272266131899
2011-08-15,,,0.1108707994888829,0.1108707994888829
2011-08-22,,,0.0,0.0
2011-08-29,,,0.0510310363079828,0.0510310363079828
2011-08-31,,0.3903007309775066,,0.39030073097750656
2011-09-01,0.1345626713182157,,,0.1345626713182157
2011-09-05,,,0.2688742562181083,0.2688742562181083
2011-09-12,,,0.0774359361176306,0.0774359361176306
2011-09-19,,,0.1897845204097534,0.1897845204097534
2011-09-26,,,0.2352051544030798,0.2352051544030798
2011-09-30,,0.4236684402278616,,0.42366844022786165
2011-10-01,0.132070769997508,,,0.132070769997508
2011-10-03,,,0.0868304904912841,0.0868304904912841
2011-10-10,,,0.0668821548134391,0.0668821548134391
2011-10-17,,,0.1929582303011324,0.1929582303011324
2011-10-24,,,0.1429729183301716,0.1429729183301716
2011-10-31,,0.39598384605218023,0.2005363053843112,0.3145473707739015
2011-11-01,0.1744330924495389,,,0.1744330924495389
2011-11-07,,,0.1094303530346171,0.1094303530346171
2011-11-14,,,0.0890654533984757,0.0890654533984757
2011-11-21,,,0.0782568364982402,0.0782568364982402
2011-11-28,,,0.1181339041130583,0.1181339041130583
2011-11-30,,0.6181098112127889,,0.6181098112127889
2011-12-01,0.0323947171692001,,,0.0323947171692001
2011-12-05,,,0.1276334584022211,0.1276334584022211
2011-12-12,,,0.0909856930840768,0.0909856930840768
2011-12-19,,,0.0884644856868758,0.0884644856868758
2011-12-26,,,0.1065903349211774,0.1065903349211774
2011-12-31,,0.6750411521269868,,0.6750411521269868
2012-01-01,0.0398704211313232,,,0.0398704211313232
2012-01-16,,,0.0,0.0
2012-01-23,,,0.0340206908719885,0.0340206908719885
2012-01-30,,,0.1154700538379251,0.1154700538379251
2012-01-31,,0.594416293296549,,0.594416293296549
2012-02-01,0.0348866184899078,,,0.0348866184899078
2012-02-06,,,0.2041241452319315,0.2041241452319315
2012-02-13,,,0.1178511301977579,0.1178511301977579
2012-02-20,,,0.1360827634879543,0.1360827634879543
2012-02-27,,,0.0,0.0
2012-02-29,,0.6630453047017759,,0.6630453047017759
2012-03-01,0.1021679541490157,,,0.1021679541490157
2012-03-05,,,0.0524863881081478,0.0524863881081478
2012-03-12,,,0.0,0.0
2012-03-19,,,0.0,0.0
2012-03-26,,,0.0,0.0
2012-03-31,,0.586217294436322,,0.586217294436322
2012-04-01,0.0772489409419387,,,0.0772489409419387
2012-04-02,,,0.1742308562646689,0.1742308562646689
2012-04-09,,,0.0,0.0
2012-04-16,,,0.0,0.0
2012-04-23,,,0.0,0.0
2012-04-30,,0.4915848650623345,0.2347080484106438,0.38455285812413004
2012-05-01,0.1719411911288312,,,0.1719411911288312
2012-05-07,,,0.2332847374079217,0.2332847374079217
2012-05-14,,,0.0785674201318386,0.0785674201318386
2012-05-21,,,0.0,0.0
2012-05-28,,,0.178358258169395,0.178358258169395
2012-05-31,,0.378097745640015,,0.378097745640015
2012-06-01,0.0959382008472464,,,0.0959382008472464
2012-06-04,,,0.0,0.0
2012-06-11,,,0.2836454970838911,0.2836454970838911
2012-06-18,,,0.0,0.0
2012-06-25,,,0.0,0.0
2012-06-30,,0.5175047567821268,,0.5175047567821268
2012-07-01,0.066035384998754,,,0.066035384998754
2012-07-02,,,0.0583211843519804,0.0583211843519804
2012-07-09,,,0.0,0.0
2012-07-16,,,0.0583211843519804,0.0583211843519804
2012-07-23,,,0.0,0.0
2012-07-30,,,0.2463996399133722,0.2463996399133722
2012-07-31,,0.4865942413579831,,0.4865942413579831
2012-08-01,0.1021679541490157,,,0.1021679541490157
2012-08-06,,,0.0,0.0
2012-08-13,,,0.0,0.0
2012-08-20,,,0.1407997942362127,0.1407997942362127
2012-08-27,,,0.0340206908719885,0.0340206908719885
2012-08-31,,0.5606292179887961,,0.5606292179887961
2012-09-01,0.1146274607525542,,,0.1146274607525542
2012-09-03,,,0.0,0.0
2012-09-10,,,0.1020620726159657,0.1020620726159657
2012-09-17,,,0.1066099814959405,0.1066099814959405
2012-09-24,,,0.0911666866627549,0.0911666866627549
2012-09-30,,0.5645947701651975,,0.5645947701651975
2012-10-01,0.0784948916022925,,0.1455903535926844,0.104300838521674
2012-10-08,,,0.141859215984036,0.141859215984036
2012-10-15,,,0.1114455893440475,0.1114455893440475
2012-10-22,,,0.0736176237885933,0.0736176237885933
2012-10-29,,,0.0735097633533116,0.0735097633533116
2012-10-31,,0.5438702172348765,,0.5438702172348765
2012-11-01,0.1108896087714926,,,0.1108896087714926
2012-11-05,,,0.1127688538172142,0.1127688538172142
2012-11-12,,,0.0922798930735625,0.0922798930735625
2012-11-19,,,0.0900637183537195,0.0900637183537195
2012-11-26,,,0.0675905671149555,0.0675905671149555
2012-11-30,,0.6532029167217516,,0.6532029167217516
2012-12-01,0.0236730625467231,,,0.0236730625467231
2012-12-03,,,0.0339821725783662,0.0339821725783662
2012-12-10,,,0.0581143926703634,0.0581143926703634
2012-12-17,,,0.0417753977489188,0.0417753977489188
2012-12-24,,,0.074747097341056,0.074747097341056
2012-12-31,,0.7011975260617265,0.0,0.4090318902026737
2013-01-01,0.0311487665088462,,,0.0311487665088462
2013-01-07,,,0.0,0.0
2013-01-21,,,0.0,0.0
2013-01-28,,,0.0510310363079828,0.0510310363079828
2013-01-31,,0.6904109513546232,,0.6904109513546232
2013-02-01,0.0485920757538001,,,0.0485920757538001
2013-02-04,,,0.0,0.0
2013-02-11,,,0.0816496580927726,0.0816496580927726
2013-02-18,,,0.1020620726159657,0.1020620726159657
2013-02-25,,,0.1178511301977579,0.1178511301977579
2013-02-28,,0.6122531914455307,,0.6122531914455307
2013-03-01,0.0685272863194617,,,0.0685272863194617
2013-03-04,,,0.0,0.0
2013-03-11,,,0.1767766952966369,0.1767766952966369
2013-03-18,,,0.0,0.0
2013-03-25,,,0.0,0.0
2013-03-31,,0.6184918446057351,,0.6184918446057351
2013-04-01,0.0760029902815848,,0.0,0.046771070942513725
2013-04-08,,,0.0,0.0
2013-04-15,,,0.0,0.0
2013-04-22,,,0.0,0.0
2013-04-29,,,0.2154700538379252,0.2154700538379252
2013-04-30,,0.53266684262919,,0.53266684262919
2013-05-01,0.1083977074507849,,,0.1083977074507849
2013-05-06,,,0.0824786098842322,0.0824786098842322
2013-05-13,,,0.0907218423253028,0.0907218423253028
2013-05-20,,,0.0,0.0
2013-05-27,,,0.0962250448649376,0.0962250448649376
2013-05-31,,0.4565904895364143,,0.4565904895364143
2013-06-01,0.1619735858460004,,,0.16197358584600038
2013-06-03,,,0.0,0.0
2013-06-10,,,0.2121643435534027,0.2121643435534027
2013-06-17,,,0.1414213562373095,0.1414213562373095
2013-06-24,,,0.0,0.0
2013-06-30,,0.5466223359434669,,0.5466223359434669
2013-07-01,0.0760029902815848,,0.1154700538379251,0.09118263011094645
2013-07-08,,,0.0,0.0
2013-07-15,,,0.0,0.0
2013-07-22,,,0.0,0.0
2013-07-29,,,0.1167688227614703,0.1167688227614703
2013-07-31,,0.5389717453892808,,0.5389717453892808
2013-08-01,0.1410416147520558,,,0.1410416147520558
2013-08-05,,,0.0,0.0
2013-08-12,,,0.0524863881081478,0.0524863881081478
2013-08-19,,,0.0,0.0
